sample,Acidobacteria,Actinobacteria,Bacteroidetes,Firmicutes,Nitrospirae,Planctomycetes,Proteobacteria,Cyanobacteria,Verrucomicrobia,Fusobacteria,Synergistetes,Fibrobacteres,Deinococcus.Thermus,Spirochaetes,Aquificae,Deferribacteres,Chlorobi,Chloroflexi,Ignavibacteriae,Balneolaeota,Tenericutes
1064.G.CV210,0,0.1,0,0.25,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV211,0,0,0.105263158,0.210526316,0,0,0.684210526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV212,0,0.058823529,0,0.411764706,0,0,0.529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV213,0,0.25,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV214,0,0,0,0.444444444,0,0,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV239,0,0.078947368,0.026315789,0.684210526,0,0,0.210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV241,0,0.074074074,0.074074074,0.592592593,0,0,0.259259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV242,0,0.090909091,0.090909091,0.181818182,0,0,0.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV243,0,0.333333333,0,0.166666667,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV244,0,0,0,0.444444444,0,0,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV25,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV26,0,0,0,0.428571429,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV263,0,0,0.166666667,0.166666667,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV264,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV27,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV281,0,0.1,0,0.2,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV284,0,0,0,0.166666667,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV285,0,0.166666667,0,0.166666667,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV286,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV287,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV288,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV289,0,0.166666667,0,0.333333333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV290,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV291,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV292,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV295,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV296,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV297,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV299,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV300,0,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV301,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV302,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV303,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV304,0,0,0,0.571428571,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV306,0,0.166666667,0.111111111,0.555555556,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV307,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV308,0,0.125,0,0.25,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV312,0,0.090909091,0,0.545454545,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV314,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV315,0,0,0,0.375,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV316,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV317,0,0.2,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV319,0,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV320,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV323,0,0,0,0.375,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV325,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV326,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV328,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV330,0,0.117647059,0,0.529411765,0,0,0.352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV331,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV332,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV333,0,0,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV336,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV337,0,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV338,0,0,0,0.444444444,0,0,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV341,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV342,0,0.166666667,0.166666667,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV343,0,0,0.166666667,0.166666667,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV344,0,0,0.111111111,0.444444444,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV346,0,0.15,0.1,0.35,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV44,0,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV45,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV46,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV48,0,0,0.2,0.2,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV72,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV73,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV74,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV75,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV76,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV77,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV92,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV93,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.CV95,0,0.25,0,0.416666667,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.GVR165,0,0.153846154,0,0.384615385,0,0,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.GVR166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.GVR167,0,0.25,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.G.GVR169,0,0.0625,0,0.1875,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV172,0,0,0,0.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV173,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV175,0,0,0,0.555555556,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV176,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV189,0,0.166666667,0,0.333333333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV191,0,0,0,0.666666667,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV192,0,0.076923077,0,0.615384615,0,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV193,0,0,0,0.571428571,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV195,0,0,0,0.636363636,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV196,0,0.125,0,0.5,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV198,0,0,0,0.571428571,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV199,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV200,0,0,0,0.571428571,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV201,0,0,0.1,0.5,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV202,0,0.117647059,0,0.529411765,0,0,0.352941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV205,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV206,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CJV207,0,0.111111111,0,0.555555556,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV01,0,0,0,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV03,0,0,0,0.428571429,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV04,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV05,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV209,0,0.076923077,0.076923077,0.538461538,0,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV210,0,0,0,0.428571429,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV211,0,0,0,0.454545455,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV212,0,0,0,0.444444444,0,0,0.444444444,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0
1064.H.CV213,0,0,0,0.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV214,0,0.166666667,0,0.25,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV239,0,0.088235294,0,0.705882353,0,0,0.205882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV241,0.033333333,0.066666667,0.033333333,0.633333333,0,0,0.233333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV242,0,0,0,0.416666667,0,0,0.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV243,0,0,0,0.571428571,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV244,0,0,0,0.428571429,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV26,0,0,0,0.714285714,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV263,0,0.166666667,0.125,0.166666667,0,0,0.5,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV265,0,0,0,0.666666667,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV281,0,0.066666667,0,0.6,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV282,0,0,0.055555556,0.444444444,0,0,0.444444444,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0
1064.H.CV285,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV288,0,0.1,0,0.6,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV289,0,0,0,0.166666667,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV292,0,0.125,0,0.375,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV293,0,0.090909091,0,0.272727273,0,0,0.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV297,0,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV298,0,0.25,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV302,0,0.090909091,0,0.454545455,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV303,0,0.111111111,0.111111111,0.333333333,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV304,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV312,0,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV313,0,0.142857143,0.095238095,0.523809524,0,0,0.19047619,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0
1064.H.CV324,0,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV327,0,0,0,0.357142857,0,0,0.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV331,0,0.090909091,0,0.636363636,0,0,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV333,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV338,0,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV340,0,0.076923077,0,0.615384615,0,0,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV341,0,0.111111111,0,0.444444444,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV342,0,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV344,0,0.142857143,0,0.5,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV345,0,0.125,0.125,0.125,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV44,0,0.090909091,0,0.363636364,0,0,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV45,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV48,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV72,0,0,0,0.571428571,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV73,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV76,0,0,0,0.625,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV91,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.CV92,0,0.1,0,0.5,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.GVR166,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.GVR167,0,0.166666667,0,0.333333333,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.H.GVR169,0,0,0,0.538461538,0,0,0.384615385,0,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0
1064.Royal.Jelly.30,0,0.179487179,0.076923077,0.282051282,0,0,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.Royal.Jelly.36,0,0.083333333,0,0.583333333,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV177,0,0,0,0.571428571,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV179,0,0.166666667,0,0.166666667,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV180,0,0.25,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV182,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV183,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV184,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV185,0,0.111111111,0,0.555555556,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV186,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV216,0,0.071428571,0.071428571,0.357142857,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV221,0,0.222222222,0,0.333333333,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV222,0,0.315789474,0,0.368421053,0,0,0.315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV223,0,0,0.142857143,0.285714286,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV224,0,0,0,0.363636364,0,0,0.545454545,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0
1064.W.CJV225,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CJV226,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV123,0,0,0,0.785714286,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV124,0,0,0,0.363636364,0,0,0.636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV125,0,0.076923077,0.076923077,0.461538462,0,0,0.384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV126,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV127,0,0,0,0.571428571,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV128,0,0,0,0.222222222,0,0,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV129,0,0,0,0.545454545,0,0,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV130,0,0,0,0.555555556,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV132,0,0,0,0.571428571,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV133,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV134,0,0,0,0.333333333,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV252,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV253,0,0.111111111,0,0.333333333,0,0,0.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV254,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV255,0,0,0,0.666666667,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV262,0,0,0,0.555555556,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV269,0,0.069767442,0,0.76744186,0,0,0.162790698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV270,0,0.111111111,0.022222222,0.711111111,0,0,0.155555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV271,0,0.047619048,0,0.666666667,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV272,0,0.1,0,0.7,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV273,0,0.055555556,0.027777778,0.694444444,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV274,0.027777778,0.027777778,0.027777778,0.694444444,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV275,0,0,0,0.4,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV276,0.083333333,0.166666667,0,0.333333333,0,0,0.416666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV277,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV278,0,0,0,0.428571429,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV279,0,0,0,0.428571429,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV280,0,0.086956522,0.043478261,0.673913043,0,0,0.173913043,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0,0
1064.W.CV348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV350,0,0,0.083333333,0.416666667,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV351,0,0.181818182,0,0.454545455,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV352,0,0.166666667,0,0.166666667,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV353,0,0.142857143,0,0.285714286,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV356,0,0.3,0,0.3,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064.W.CV357,0,0,0,0.555555556,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222.2B2.5.6.06,0,0,0.392857143,0,0,0,0.392857143,0.214285714,0,0,0,0,0,0,0,0,0,0,0,0,0
